order_item_id,order_id,product_id,quantity,unit_price
6762,2719,52,1,34.98
6763,2720,49,2,88.65
6764,2720,60,3,13.27
6765,2721,7,1,97.14
6766,2722,3,3,42.57
6767,2722,28,3,9.66
6768,2722,31,1,32.4
6769,2722,49,2,88.65
6770,2723,22,3,41.98
6771,2724,57,2,21.3
6772,2725,10,2,236.19
6773,2725,1,3,166.25
6774,2725,20,2,102.52
6775,2725,23,2,34.05
6776,2726,44,2,75.69
6777,2726,16,1,117.45
6778,2726,14,1,39.32
6779,2726,18,2,124.11
6780,2727,21,2,69.32
6781,2727,8,2,175.41
6782,2727,3,3,42.57
6783,2728,10,3,236.19
6784,2728,35,2,6.33
6785,2728,1,3,166.25
6786,2728,50,3,53.01
6787,2729,38,3,38.97
6788,2729,52,1,34.98
6789,2730,11,1,62.04
6790,2730,40,3,58.6
6791,2730,17,3,63.23
6792,2730,48,2,101.61
6793,2731,7,3,97.14
6794,2731,55,3,25.2
6795,2731,60,3,13.27
6796,2732,41,2,116.68
6797,2732,57,1,22.42
6798,2732,36,1,10.96
6799,2733,18,3,124.11
6800,2733,19,1,110.32
6801,2734,7,3,97.14
6802,2734,56,2,15.32
6803,2734,5,3,176.19
6804,2735,13,2,71.35
6805,2735,14,3,37.35
6806,2736,54,2,5.86
6807,2737,33,3,35.23
6808,2737,7,3,97.14
6809,2738,49,2,88.65
6810,2738,25,1,41.66
6811,2739,54,2,5.86
6812,2739,13,1,71.35
6813,2739,10,2,236.19
6814,2739,21,2,69.32
6815,2740,20,2,102.52
6816,2741,12,2,120.17
6817,2742,14,3,39.32
6818,2742,56,1,15.32
6819,2742,26,2,84.32
6820,2742,60,1,13.97
6821,2743,35,3,6.33
6822,2744,28,1,9.66
6823,2745,46,2,158.69
6824,2745,35,3,6.33
6825,2745,7,1,92.28
6826,2745,6,2,289.07
6827,2746,15,3,42.56
6828,2746,5,2,176.19
6829,2746,8,1,175.41
6830,2747,34,1,35.16
6831,2747,3,3,42.57
6832,2747,33,2,35.23
6833,2748,1,1,166.25
6834,2748,23,2,32.35
6835,2748,60,1,13.97
6836,2748,9,3,247.25
6837,2749,28,2,9.18
6838,2749,10,2,236.19
6839,2749,9,1,247.25
6840,2750,56,3,14.55
6841,2751,29,2,17.72
6842,2752,17,3,63.23
6843,2752,12,3,120.17
6844,2752,6,2,289.07
6845,2753,24,3,42.02
6846,2754,60,2,13.97
6847,2755,46,2,158.69
6848,2756,38,3,38.97
6849,2756,9,1,247.25
6850,2756,28,2,9.18
6851,2756,30,2,30.51
6852,2757,40,2,58.6
6853,2757,14,3,39.32
6854,2758,14,2,39.32
6855,2758,25,2,41.66
6856,2758,39,2,59.27
6857,2759,41,2,116.68
6858,2759,57,2,22.42
6859,2759,12,3,120.17
6860,2759,17,3,63.23
6861,2760,52,3,34.98
6862,2760,26,2,84.32
6863,2760,49,1,88.65
6864,2761,40,1,58.6
6865,2761,9,1,247.25
6866,2761,36,2,10.41
6867,2762,18,2,117.9
6868,2762,27,2,58.96
6869,2762,30,3,30.51
6870,2763,27,2,58.96
6871,2763,8,1,175.41
6872,2764,18,2,117.9
6873,2765,23,2,34.05
6874,2766,13,2,71.35
6875,2766,26,1,84.32
6876,2766,30,1,30.51
6877,2766,36,3,10.41
6878,2767,5,2,176.19
6879,2767,51,3,4.82
6880,2767,15,2,42.56
6881,2767,28,2,9.66
6882,2768,9,1,234.89
6883,2768,24,3,42.02
6884,2768,19,3,116.13
6885,2769,10,1,236.19
6886,2769,36,2,10.96
6887,2769,16,3,117.45
6888,2769,31,3,34.1
6889,2770,27,2,58.96
6890,2770,60,1,13.97
6891,2770,35,3,6.33
6892,2771,58,1,21.46
6893,2771,50,3,53.01
6894,2771,42,2,76.5
6895,2772,2,1,112.61
6896,2772,8,3,175.41
6897,2772,25,2,41.66
6898,2772,26,2,84.32
6899,2773,43,1,37.07
6900,2773,55,3,23.94
6901,2773,27,1,58.96
6902,2773,3,2,42.57
6903,2774,56,2,15.32
6904,2774,58,1,21.46
6905,2775,12,2,120.17
6906,2776,27,2,58.96
6907,2776,24,1,42.02
6908,2776,33,2,35.23
6909,2777,9,1,247.25
6910,2777,17,1,63.23
6911,2777,26,2,84.32
6912,2778,46,2,167.04
6913,2778,12,3,120.17
6914,2779,48,3,101.61
6915,2779,21,3,69.32
6916,2780,52,3,34.98
6917,2780,34,2,35.16
6918,2780,11,2,62.04
6919,2780,12,2,114.16
6920,2781,8,2,175.41
6921,2781,14,2,39.32
6922,2781,44,2,71.91
6923,2781,59,3,23.44
6924,2782,40,2,58.6
6925,2782,35,3,6.01
6926,2782,56,1,15.32
6927,2783,35,3,6.33
6928,2783,58,3,20.39
6929,2783,38,3,38.97
6930,2783,46,2,167.04
6931,2784,8,3,175.41
6932,2784,2,2,118.54
6933,2784,18,1,124.11
6934,2784,40,3,58.6
6935,2785,7,3,92.28
6936,2785,19,3,116.13
6937,2785,43,3,37.07
6938,2786,39,1,59.27
6939,2787,42,1,76.5
6940,2787,21,2,69.32
6941,2787,18,2,124.11
6942,2787,35,1,6.01
6943,2788,54,3,5.86
6944,2789,17,3,63.23
6945,2789,46,1,167.04
6946,2789,51,2,5.07
6947,2789,1,3,166.25
6948,2790,37,2,13.06
6949,2790,4,1,343.75
6950,2791,32,3,13.9
6951,2791,47,3,123.82
6952,2791,46,2,167.04
6953,2791,21,2,69.32
6954,2792,52,2,34.98
6955,2792,31,1,34.1
6956,2792,21,3,69.32
6957,2792,22,3,41.98
6958,2793,23,1,34.05
6959,2793,6,1,289.07
6960,2793,12,3,120.17
6961,2794,19,3,116.13
6962,2794,8,2,175.41
6963,2794,53,3,8.99
6964,2794,27,1,56.01
6965,2795,54,1,5.86
6966,2795,40,2,58.6
6967,2795,60,1,13.97
6968,2796,42,1,76.5
6969,2796,40,3,58.6
6970,2796,16,1,117.45
6971,2797,29,3,17.72
6972,2797,48,2,101.61
6973,2797,2,2,112.61
6974,2798,58,1,21.46
6975,2798,46,1,167.04
6976,2798,24,1,42.02
6977,2798,57,1,22.42
6978,2799,30,3,28.98
6979,2799,34,1,33.4
6980,2800,52,2,33.23
6981,2800,50,3,53.01
6982,2800,55,3,25.2
6983,2800,7,1,97.14
6984,2801,40,2,58.6
6985,2801,23,2,34.05
6986,2801,54,3,5.86
6987,2802,45,1,165.88
6988,2803,50,2,53.01
6989,2804,21,2,69.32
6990,2804,19,2,116.13
6991,2804,29,3,17.72
6992,2805,21,2,69.32
6993,2805,52,2,34.98
6994,2805,38,3,38.97
6995,2805,43,2,37.07
6996,2806,46,3,167.04
6997,2806,2,1,118.54
6998,2806,37,2,13.06
6999,2807,51,2,5.07
7000,2808,51,1,5.07
7001,2808,19,1,116.13
7002,2809,6,1,289.07
7003,2809,42,3,76.5
7004,2810,24,3,42.02
7005,2810,28,2,9.66
7006,2810,14,1,39.32
7007,2810,50,1,53.01
7008,2811,12,2,120.17
7009,2812,47,3,123.82
7010,2812,55,1,25.2
7011,2812,41,2,116.68
7012,2813,45,1,174.61
7013,2814,12,1,120.17
7014,2814,53,3,8.99
7015,2815,3,1,42.57
7016,2815,39,2,59.27
7017,2815,41,2,116.68
7018,2815,37,3,13.06
7019,2816,7,1,97.14
7020,2817,44,2,75.69
7021,2817,39,3,59.27
7022,2817,20,3,102.52
7023,2818,54,3,5.86
7024,2818,40,2,58.6
7025,2818,42,3,76.5
7026,2818,37,3,13.06
7027,2819,59,2,24.67
7028,2819,6,2,289.07
7029,2819,35,3,6.33
7030,2820,23,1,34.05
7031,2821,24,1,42.02
7032,2821,11,2,58.94
7033,2822,45,3,174.61
7034,2823,59,2,24.67
7035,2824,55,1,23.94
7036,2825,28,3,9.66
7037,2825,14,3,39.32
7038,2825,47,1,130.34
7039,2826,57,1,22.42
7040,2826,60,3,13.27
7041,2827,58,3,21.46
7042,2827,40,1,55.67
7043,2827,43,1,37.07
7044,2827,41,2,116.68
7045,2828,10,3,224.38
7046,2829,1,3,166.25
7047,2829,58,2,21.46
7048,2829,32,2,13.9
7049,2829,22,3,41.98
7050,2830,55,1,25.2
7051,2830,57,3,21.3
7052,2831,59,2,24.67
7053,2832,2,3,118.54
7054,2832,51,1,5.07
7055,2833,41,1,116.68
7056,2833,54,2,5.86
7057,2833,25,2,41.66
7058,2834,14,2,39.32
7059,2835,53,1,8.99
7060,2835,33,2,35.23
7061,2835,39,2,56.31
7062,2836,25,2,39.58
7063,2836,38,3,38.97
7064,2836,20,3,102.52
7065,2836,10,1,236.19
7066,2837,35,1,6.33
7067,2838,46,3,167.04
7068,2838,56,1,15.32
7069,2838,15,2,42.56
7070,2839,8,1,175.41
7071,2840,30,3,30.51
7072,2841,37,1,13.06
7073,2841,58,1,21.46
7074,2841,59,3,24.67
7075,2842,40,1,58.6
7076,2842,42,3,76.5
7077,2842,55,2,25.2
7078,2842,41,2,116.68
7079,2843,33,2,35.23
7080,2843,4,3,343.75
7081,2844,57,3,22.42
7082,2844,44,1,75.69
7083,2844,48,1,101.61
7084,2844,45,1,174.61
7085,2845,24,1,42.02
7086,2846,50,3,50.36
7087,2846,56,2,15.32
7088,2847,1,2,166.25
7089,2847,12,2,120.17
7090,2847,33,2,35.23
7091,2848,26,1,84.32
7092,2849,50,1,50.36
7093,2850,24,1,42.02
7094,2850,35,3,6.33
7095,2851,38,1,37.02
7096,2851,22,1,41.98
7097,2851,20,3,102.52
7098,2852,57,2,22.42
7099,2853,8,2,175.41
7100,2854,21,2,69.32
7101,2854,58,2,21.46
7102,2854,33,2,35.23
7103,2855,54,2,5.86
7104,2855,2,3,112.61
7105,2856,42,3,76.5
7106,2856,37,2,13.06
7107,2857,60,1,13.27
7108,2858,15,3,42.56
7109,2858,47,2,130.34
7110,2858,40,1,58.6
7111,2859,51,3,4.82
7112,2859,2,1,118.54
7113,2859,4,1,343.75
7114,2859,31,2,34.1
7115,2860,19,2,110.32
7116,2860,49,1,88.65
7117,2860,3,3,42.57
7118,2861,53,3,8.99
7119,2862,5,2,176.19
7120,2862,12,2,120.17
7121,2862,34,1,35.16
7122,2862,13,3,71.35
7123,2863,12,1,120.17
7124,2864,59,2,24.67
7125,2864,52,2,34.98
7126,2865,52,2,34.98
7127,2865,13,3,71.35
7128,2866,54,2,5.86
7129,2867,10,1,236.19
7130,2867,41,3,116.68
7131,2867,5,2,176.19
7132,2868,41,3,110.85
7133,2868,31,1,34.1
7134,2868,19,3,110.32
7135,2868,20,1,102.52
7136,2869,60,1,13.97
7137,2869,24,1,42.02
7138,2870,42,1,72.67
7139,2870,32,3,13.9
7140,2870,38,2,37.02
7141,2870,48,2,101.61
7142,2871,48,1,101.61
7143,2872,6,2,289.07
7144,2872,41,3,110.85
7145,2872,22,3,41.98
7146,2873,47,1,123.82
7147,2874,40,2,58.6
7148,2874,27,1,58.96
7149,2874,2,3,112.61
7150,2875,33,1,35.23
7151,2875,12,3,120.17
7152,2876,4,1,343.75
7153,2876,34,1,35.16
7154,2876,51,3,5.07
7155,2876,40,1,58.6
7156,2877,31,3,34.1
7157,2877,56,2,15.32
7158,2878,58,1,21.46
7159,2878,51,2,5.07
7160,2878,34,1,35.16
7161,2878,39,3,59.27
7162,2879,7,3,97.14
7163,2879,8,3,175.41
7164,2879,12,2,120.17
7165,2879,54,3,5.86
7166,2880,57,2,22.42
7167,2881,29,3,17.72
7168,2881,21,2,69.32
7169,2881,20,3,102.52
7170,2881,6,1,274.62
7171,2882,19,1,116.13
7172,2882,21,3,69.32
7173,2882,28,1,9.66
7174,2883,31,3,34.1
7175,2883,43,1,37.07
7176,2884,57,1,22.42
7177,2884,56,3,14.55
7178,2884,34,3,35.16
7179,2884,26,3,80.1
7180,2885,50,3,53.01
7181,2885,22,3,41.98
7182,2885,60,3,13.97
7183,2885,44,2,75.69
7184,2886,58,3,21.46
7185,2886,25,3,41.66
7186,2887,36,1,10.96
7187,2888,27,1,58.96
7188,2888,31,1,34.1
7189,2889,26,1,80.1
7190,2889,42,1,76.5
7191,2889,59,2,24.67
7192,2890,35,3,6.33
7193,2890,30,1,30.51
7194,2891,60,1,13.97
7195,2891,10,1,224.38
7196,2892,30,3,30.51
7197,2892,26,3,84.32
7198,2892,10,1,236.19
7199,2892,46,3,167.04
7200,2893,38,3,37.02
7201,2893,26,1,84.32
7202,2893,11,3,62.04
7203,2893,14,3,37.35
7204,2894,35,2,6.01
7205,2894,17,1,63.23
7206,2894,18,3,117.9
7207,2895,48,3,101.61
7208,2896,57,1,22.42
7209,2896,2,3,118.54
7210,2897,34,2,35.16
7211,2897,39,1,59.27
7212,2898,15,3,42.56
7213,2898,39,2,59.27
7214,2898,23,2,34.05
7215,2899,18,1,117.9
7216,2899,9,3,247.25
7217,2900,47,1,130.34
7218,2901,50,3,53.01
7219,2901,41,3,116.68
7220,2901,4,1,326.56
7221,2901,27,2,58.96
7222,2902,26,3,84.32
7223,2902,36,3,10.96
7224,2902,37,2,12.41
7225,2903,55,1,25.2
7226,2903,50,1,53.01
7227,2903,24,1,42.02
7228,2904,19,2,116.13
7229,2904,38,1,38.97
7230,2904,10,3,236.19
7231,2904,58,3,20.39
7232,2905,48,3,101.61
7233,2905,36,2,10.96
7234,2905,33,1,35.23
7235,2906,7,2,97.14
7236,2906,22,1,41.98
7237,2906,2,1,118.54
7238,2907,4,2,343.75
7239,2908,4,3,343.75
7240,2908,33,2,33.47
7241,2908,12,2,120.17
7242,2909,3,3,42.57
7243,2910,60,2,13.97
7244,2911,38,1,38.97
7245,2911,9,3,234.89
7246,2911,27,1,58.96
7247,2912,54,3,5.86
7248,2913,24,3,42.02
7249,2913,47,3,130.34
7250,2913,35,3,6.33
7251,2913,16,1,111.58
7252,2914,60,1,13.97
7253,2915,31,1,34.1
7254,2916,34,2,35.16
7255,2917,19,1,116.13
7256,2917,3,1,42.57
7257,2918,7,2,97.14
7258,2919,9,2,247.25
7259,2919,42,1,76.5
7260,2919,8,3,175.41
7261,2919,46,3,167.04
7262,2920,18,2,124.11
7263,2920,24,1,42.02
7264,2920,43,1,35.22
7265,2921,1,2,166.25
7266,2921,43,3,37.07
7267,2921,12,3,120.17
7268,2921,19,3,116.13
7269,2922,42,3,76.5
7270,2923,51,2,5.07
7271,2923,40,1,58.6
7272,2923,35,2,6.33
7273,2923,11,2,58.94
7274,2924,16,1,117.45
7275,2924,8,3,175.41
7276,2924,32,2,13.9
7277,2924,39,2,59.27
7278,2925,12,2,120.17
7279,2925,37,3,13.06
7280,2925,29,3,17.72
7281,2926,38,2,38.97
7282,2926,1,1,166.25
7283,2926,2,3,118.54
7284,2927,48,2,101.61
7285,2927,60,3,13.97
7286,2927,41,3,116.68
7287,2927,25,3,41.66
7288,2928,12,2,120.17
7289,2929,24,1,42.02
7290,2930,56,2,15.32
7291,2930,42,3,72.67
7292,2930,36,3,10.96
7293,2931,1,1,166.25
7294,2931,36,3,10.41
7295,2931,21,3,65.85
7296,2931,54,3,5.86
7297,2932,12,2,120.17
7298,2932,59,2,24.67
7299,2932,42,2,76.5
7300,2933,31,2,34.1
7301,2933,12,2,120.17
7302,2934,23,1,34.05
7303,2934,59,3,24.67
7304,2935,1,1,166.25
7305,2935,57,2,22.42
7306,2936,50,2,53.01
7307,2936,37,3,13.06
7308,2937,1,2,166.25
7309,2937,54,3,5.86
7310,2937,52,3,34.98
7311,2937,45,3,174.61
7312,2938,11,2,58.94
7313,2938,18,2,117.9
7314,2938,4,2,343.75
7315,2939,53,3,8.99
7316,2940,24,3,42.02
7317,2940,15,2,42.56
7318,2940,41,3,116.68
7319,2940,28,2,9.66
7320,2941,47,2,130.34
7321,2941,57,1,22.42
7322,2942,57,1,22.42
7323,2942,47,1,130.34
7324,2942,26,3,84.32
7325,2942,14,3,39.32
7326,2943,30,2,30.51
7327,2943,11,3,62.04
7328,2943,23,1,34.05
7329,2944,14,1,39.32
7330,2944,37,1,12.41
7331,2945,52,3,33.23
7332,2945,58,3,21.46
7333,2945,38,3,38.97
7334,2946,57,3,22.42
7335,2946,8,1,175.41
7336,2946,28,3,9.18
7337,2947,51,2,5.07
7338,2948,39,1,59.27
7339,2948,3,1,42.57
7340,2948,15,1,42.56
7341,2948,37,2,13.06
7342,2949,28,3,9.66
7343,2949,46,2,167.04
7344,2949,11,3,62.04
7345,2949,57,3,22.42
7346,2950,46,2,167.04
7347,2950,54,3,5.86
7348,2950,7,2,97.14
7349,2950,6,3,289.07
7350,2951,18,2,124.11
7351,2951,17,1,63.23
7352,2952,44,1,71.91
7353,2953,5,3,176.19
7354,2954,29,1,17.72
7355,2954,22,1,41.98
7356,2955,28,3,9.66
7357,2955,17,3,63.23
7358,2955,20,1,102.52
7359,2955,14,2,39.32
7360,2956,26,2,84.32
7361,2956,55,1,25.2
7362,2956,16,1,117.45
7363,2956,4,3,343.75
7364,2957,25,1,41.66
7365,2958,16,1,117.45
7366,2958,24,1,42.02
7367,2958,60,2,13.97
7368,2959,48,1,101.61
7369,2959,39,2,59.27
7370,2959,49,3,88.65
7371,2960,34,3,35.16
7372,2960,56,2,15.32
7373,2960,13,2,71.35
7374,2961,4,2,343.75
7375,2962,5,3,176.19
7376,2963,53,3,8.99
7377,2963,31,2,34.1
7378,2963,59,1,23.44
7379,2963,36,1,10.96
7380,2964,59,1,24.67
7381,2964,34,1,35.16
7382,2964,31,3,34.1
7383,2964,16,1,117.45
7384,2965,29,2,17.72
7385,2965,49,1,88.65
7386,2965,44,1,75.69
7387,2966,43,3,35.22
7388,2967,22,2,41.98
7389,2967,53,1,8.54
7390,2967,24,1,42.02
7391,2968,43,3,37.07
7392,2968,36,1,10.41
7393,2968,48,3,96.53
7394,2968,2,3,118.54
7395,2969,1,1,166.25
7396,2969,38,3,38.97
7397,2969,57,2,22.42
7398,2970,35,1,6.33
7399,2970,15,1,42.56
7400,2970,37,2,13.06
7401,2970,16,2,117.45
7402,2971,59,2,24.67
7403,2971,12,2,114.16
7404,2972,48,3,101.61
7405,2973,36,2,10.96
7406,2974,58,2,21.46
7407,2975,59,2,24.67
7408,2976,59,2,24.67
7409,2977,36,3,10.96
7410,2977,20,2,102.52
7411,2978,40,2,58.6
7412,2979,46,3,158.69
7413,2980,46,2,167.04
7414,2980,13,1,71.35
7415,2980,14,3,39.32
7416,2980,50,2,53.01
7417,2981,14,3,39.32
7418,2982,31,1,32.4
7419,2982,56,1,15.32
7420,2983,51,3,5.07
7421,2983,57,2,22.42
7422,2983,44,3,75.69
7423,2983,56,2,15.32
7424,2984,7,3,97.14
7425,2984,15,2,42.56
7426,2985,57,2,21.3
7427,2985,35,2,6.01
7428,2985,44,1,71.91
7429,2985,41,1,116.68
7430,2986,36,2,10.96
7431,2987,25,2,41.66
7432,2987,5,1,167.38
7433,2987,16,2,117.45
7434,2988,39,1,59.27
7435,2989,52,3,34.98
7436,2989,54,3,5.86
7437,2989,58,2,21.46
7438,2989,10,3,236.19
7439,2990,48,1,101.61
7440,2990,60,3,13.27
7441,2991,46,1,167.04
7442,2991,29,1,17.72
7443,2992,17,3,63.23
7444,2992,47,1,130.34
7445,2992,57,1,22.42
7446,2992,33,3,35.23
7447,2993,35,2,6.01
7448,2993,60,2,13.27
7449,2993,10,1,236.19
7450,2994,49,2,88.65
7451,2994,21,1,69.32
7452,2995,40,3,58.6
7453,2996,28,1,9.66
7454,2996,52,2,34.98
7455,2996,45,3,174.61
7456,2996,55,1,25.2
7457,2997,33,2,35.23
7458,2998,56,1,15.32
7459,2998,1,3,166.25
7460,2999,17,2,63.23
7461,2999,22,3,39.88
7462,2999,18,1,124.11
7463,2999,21,2,69.32
7464,3000,59,2,24.67
7465,3000,20,2,102.52
7466,3000,14,3,39.32
7467,3001,20,3,102.52
7468,3001,40,1,58.6
7469,3002,34,1,35.16
7470,3002,13,2,71.35
7471,3003,14,3,37.35
7472,3004,31,3,34.1
7473,3005,9,1,247.25
7474,3005,18,2,117.9
7475,3005,36,1,10.96
7476,3006,47,3,130.34
7477,3006,51,3,5.07
7478,3006,21,2,69.32
7479,3006,59,2,23.44
7480,3007,48,1,96.53
7481,3007,15,2,42.56
7482,3007,2,1,118.54
7483,3007,25,3,39.58
7484,3008,48,1,101.61
7485,3008,43,2,35.22
7486,3009,37,2,13.06
7487,3009,14,3,39.32
7488,3010,3,1,42.57
7489,3010,13,3,71.35
7490,3011,33,2,35.23
7491,3011,15,3,42.56
7492,3011,20,1,102.52
7493,3012,26,1,84.32
7494,3012,55,1,25.2
7495,3013,16,3,117.45
7496,3014,55,2,25.2
7497,3015,56,3,14.55
7498,3015,25,3,41.66
7499,3015,48,2,101.61
7500,3015,59,3,24.67
7501,3016,50,3,53.01
7502,3016,5,1,176.19
7503,3016,36,3,10.96
7504,3016,10,3,224.38
7505,3017,60,3,13.97
7506,3018,9,2,247.25
7507,3018,54,1,5.86
7508,3019,46,3,167.04
7509,3020,30,1,30.51
7510,3020,29,3,17.72
7511,3020,49,3,88.65
7512,3021,5,1,176.19
7513,3022,20,2,102.52
7514,3023,8,2,175.41
7515,3023,24,2,42.02
7516,3024,19,1,110.32
7517,3025,11,3,62.04
7518,3025,19,3,116.13
7519,3025,45,3,174.61
7520,3025,41,2,116.68
7521,3026,7,3,97.14
7522,3026,50,2,53.01
7523,3026,14,1,39.32
7524,3026,47,3,123.82
7525,3027,46,2,167.04
7526,3027,3,2,42.57
7527,3028,9,2,247.25
7528,3029,3,3,42.57
7529,3030,57,3,22.42
7530,3030,8,3,175.41
7531,3031,51,2,5.07
7532,3031,38,3,38.97
7533,3031,54,1,5.86
7534,3031,6,1,289.07
7535,3032,55,1,25.2
7536,3032,51,2,5.07
7537,3033,3,2,42.57
7538,3034,6,3,289.07
7539,3034,40,1,58.6
7540,3034,23,3,34.05
7541,3035,45,3,174.61
7542,3035,46,2,167.04
7543,3035,34,1,35.16
7544,3035,12,3,120.17
7545,3036,3,2,42.57
7546,3036,16,2,117.45
7547,3036,57,1,21.3
7548,3036,51,3,5.07
7549,3037,49,3,88.65
7550,3037,4,3,343.75
7551,3037,30,3,30.51
7552,3037,34,2,35.16
7553,3038,23,3,34.05
7554,3038,29,1,17.72
7555,3038,40,1,58.6
7556,3038,2,3,118.54
7557,3039,19,3,116.13
7558,3039,38,2,38.97
7559,3039,28,2,9.66
7560,3040,36,3,10.96
7561,3040,56,3,15.32
7562,3040,26,3,84.32
7563,3041,33,3,35.23
7564,3041,17,1,63.23
7565,3041,22,3,41.98
7566,3042,49,1,88.65
7567,3043,24,3,42.02
7568,3043,44,2,75.69
7569,3043,59,1,23.44
7570,3043,57,3,22.42
7571,3044,20,3,102.52
7572,3044,7,1,97.14
7573,3044,44,2,75.69
7574,3044,32,2,13.9
7575,3045,29,1,17.72
7576,3045,11,1,62.04
7577,3046,23,2,34.05
7578,3047,14,1,39.32
7579,3047,1,1,166.25
7580,3047,30,2,30.51
7581,3047,47,2,130.34
7582,3048,15,3,42.56
7583,3048,19,1,116.13
7584,3048,11,3,62.04
7585,3049,41,3,116.68
7586,3049,23,3,34.05
7587,3049,18,1,124.11
7588,3049,45,3,174.61
7589,3050,32,2,13.9
7590,3050,27,1,58.96
7591,3051,28,1,9.18
7592,3052,22,1,41.98
7593,3052,38,3,38.97
7594,3053,33,2,35.23
7595,3054,42,2,76.5
7596,3054,56,3,14.55
7597,3055,21,1,69.32
7598,3055,34,1,35.16
7599,3055,41,3,116.68
7600,3056,5,1,176.19
7601,3057,55,2,25.2
7602,3058,60,1,13.97
7603,3058,13,1,71.35
7604,3058,55,1,23.94
7605,3059,42,2,76.5
7606,3059,51,1,5.07
7607,3060,50,1,53.01
7608,3060,41,2,116.68
7609,3060,30,2,30.51
7610,3061,10,1,224.38
7611,3061,21,3,69.32
7612,3062,16,1,117.45
7613,3063,24,3,42.02
7614,3064,55,3,25.2
7615,3064,29,2,17.72
7616,3065,2,1,118.54
7617,3065,21,2,69.32
7618,3065,43,1,35.22
7619,3065,52,2,34.98
7620,3066,2,3,118.54
7621,3066,13,3,67.78
7622,3066,20,2,102.52
7623,3066,26,1,84.32
7624,3067,25,3,41.66
7625,3067,47,3,130.34
7626,3067,26,3,84.32
7627,3068,4,3,343.75
7628,3068,26,1,84.32
7629,3068,1,2,166.25
7630,3068,32,3,13.9
7631,3069,19,1,116.13
7632,3069,29,3,17.72
7633,3069,38,3,38.97
7634,3069,5,3,176.19
7635,3070,27,3,58.96
7636,3070,31,3,34.1
7637,3070,2,1,118.54
7638,3070,3,3,42.57
7639,3071,21,1,69.32
7640,3071,31,3,34.1
7641,3071,13,1,71.35
7642,3072,52,1,34.98
7643,3072,23,2,34.05
7644,3073,5,1,176.19
7645,3073,43,1,37.07
7646,3074,1,2,166.25
7647,3074,32,1,13.9
7648,3074,44,3,75.69
7649,3075,49,2,88.65
7650,3075,53,2,8.99
7651,3075,38,2,38.97
7652,3075,48,3,101.61
7653,3076,26,2,84.32
7654,3077,18,3,124.11
7655,3078,17,1,63.23
7656,3078,54,2,5.86
7657,3079,7,3,97.14
7658,3079,24,2,42.02
7659,3079,44,2,71.91
7660,3080,16,2,111.58
7661,3080,11,2,62.04
7662,3080,9,1,247.25
7663,3080,21,2,69.32
7664,3081,9,2,247.25
7665,3081,14,1,39.32
7666,3081,21,2,69.32
7667,3081,30,2,30.51
7668,3082,35,3,6.33
7669,3082,36,1,10.96
7670,3082,50,2,53.01
7671,3082,49,2,88.65
7672,3083,17,3,63.23
7673,3083,32,2,13.9
7674,3083,11,3,62.04
7675,3083,47,2,130.34
7676,3084,11,2,58.94
7677,3084,22,3,41.98
7678,3084,5,3,176.19
7679,3085,17,3,63.23
7680,3086,47,1,130.34
7681,3087,26,2,80.1
7682,3087,58,2,21.46
7683,3088,20,2,102.52
7684,3088,14,2,39.32
7685,3088,46,2,167.04
7686,3089,53,1,8.99
7687,3090,49,3,88.65
7688,3090,22,1,41.98
7689,3090,14,3,39.32
7690,3091,33,1,35.23
7691,3091,18,1,117.9
7692,3091,23,2,34.05
7693,3091,25,3,41.66
7694,3092,48,1,101.61
7695,3092,38,2,38.97
7696,3092,39,3,59.27
7697,3092,4,1,343.75
7698,3093,32,2,13.9
7699,3093,26,1,84.32
7700,3094,54,3,5.57
7701,3095,35,2,6.01
7702,3095,20,3,102.52
7703,3095,43,2,37.07
7704,3096,50,3,53.01
7705,3096,35,3,6.33
7706,3097,27,3,58.96
7707,3097,6,1,289.07
7708,3098,6,3,289.07
7709,3098,8,1,175.41
7710,3099,20,2,102.52
7711,3100,51,3,5.07
7712,3100,49,3,88.65
7713,3100,50,3,53.01
7714,3101,40,2,58.6
7715,3102,54,3,5.86
7716,3102,43,2,37.07
7717,3102,35,3,6.33
7718,3102,6,2,289.07
7719,3103,14,2,39.32
7720,3104,40,2,55.67
7721,3104,49,1,88.65
7722,3104,60,1,13.97
7723,3105,3,2,42.57
7724,3105,9,1,234.89
7725,3105,39,3,59.27
7726,3105,4,1,343.75
7727,3106,15,1,42.56
7728,3107,59,2,24.67
7729,3107,57,2,22.42
7730,3108,17,1,63.23
7731,3108,20,1,102.52
7732,3108,33,2,33.47
7733,3108,24,3,42.02
7734,3109,40,1,55.67
7735,3109,16,2,117.45
7736,3110,54,1,5.86
7737,3110,20,2,102.52
7738,3110,56,2,14.55
7739,3111,32,3,13.9
7740,3111,4,1,343.75
7741,3112,31,2,34.1
7742,3112,26,1,84.32
7743,3113,27,1,56.01
7744,3113,6,3,289.07
7745,3114,26,2,84.32
7746,3114,22,3,41.98
7747,3114,44,2,75.69
7748,3115,48,2,101.61
7749,3115,38,2,38.97
7750,3115,25,2,39.58
7751,3115,24,1,42.02
7752,3116,21,2,65.85
7753,3116,55,1,25.2
7754,3116,10,3,236.19
7755,3117,31,1,34.1
7756,3117,14,1,39.32
7757,3118,44,1,75.69
7758,3118,10,2,236.19
7759,3119,3,3,42.57
